seed,state_idx,ego_id,neighbor_id,fixed_panel_step_index,fixed_panel_step_hash,fixed_panel_fingerprint,learned_score,oracle_score,learned_signed,learned_direction_row_aipw,oracle_signed,learned_range,oracle_range,oracle_q_nonconstant,oracle_q_distinct_levels,observed_action_probability,policy_support_entropy,valid_action_count,target_policy_l1_to_uniform,q_centered_rmse,q_centered_mae,abs_error,signed_error,capacity_abs_error,direction_abs_error,proxy_sigma,capacity_sigma,direction_sigma,dr_applied,learned_q_range,oracle_q_range_from_surface,capacity_head_q_range_consistency_abs,capacity_q_error_bound,capacity_q_error_bound_violation,direction_head_q_consistency_abs,oracle_direction_q_consistency_abs,oracle_argmax_action,oracle_argmin_action,learned_argmax_action,learned_argmin_action,oracle_argmax_count,oracle_argmin_count,oracle_extrema_unique,argmax_match,argmin_match,both_extrema_match,oracle_g_plus,oracle_g_minus,oracle_extrema_gap,extrema_gap_zero,q_raw_sup_error,q_gauge_shift_opt,q_gauge_sup_error,q_gauge_sup_error_check,lambda_C,lambda_C_raw,extrema_stability_certified,extrema_stability_violation,learned_direction_from_q,oracle_direction_from_q,direction_weight_l1,direction_q_error_bound,direction_sign_margin,lambda_D,direction_sign_match_from_q,direction_sign_certified,direction_sign_violation,oracle_capacity_rank,learned_capacity_rank,oracle_capacity_topk_member,learned_capacity_topk_member,oracle_capacity_margin_to_topk_boundary,checkpoint,experiment_seed
3001,1,1,2,1,faaf5b2b2491f430d901d13224ce6edd113255ed1068759c05f4d457ed9088dc,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,0.0189693663269281,0.0240000002086162,-0.0005675046704709,-0.0005675046704709,-3.223808893448865e-11,0.0189693663269281,0.0240000002086162,1,3,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0012795632329291,0.0010226269586,0.0050306338816881,-0.0005675046382328,0.0050306338816881,0.0005675046382328,0.0019624403212219,0.0083970017731189,0.0019624403212219,0,0.0189693664433434,0.0240000002086162,1.1641532182693479e-10,0.0050306337652727,0,8.31053038885532e-11,5.421010862427522e-20,10,11,10,11,1,1,1,1,1,1,0.0120000003371387,0.0119999998714774,0.0119999998714774,0,0.0126396639971062,-0.0101243471144698,0.0025153168826363,0.0025153168826363,0.2096097424646641,1.053305344373309,1,0,-0.0005675047535762,-3.223808898869876e-11,1.6615384505345263,0.004179295715779,3.223808898869876e-11,129638444.6746856,1,0,0,1,1,1,1,0.0120000001043081,320,3001
3001,1,1,3,1,faaf5b2b2491f430d901d13224ce6edd113255ed1068759c05f4d457ed9088dc,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,0.0079315025359392,0.0,0.0009698425419628,0.0009698425419628,0.0,0.0079315025359392,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.001717880340962,0.0010853181730889,0.0079315025359392,0.0009698425419628,0.0079315025359392,0.0009698425419628,0.0017952556954696,0.0046551218256354,0.0017952556954696,0,0.0079315030016005,0.0,4.656612873077393e-10,0.0079315030016005,0,7.410062147217289e-13,2.1684043449710093e-19,0,0,10,11,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0145381798502057,-0.0105724283494055,0.0039657515008002,0.0039657515008002,inf,inf,0,0,0.0009698425427038,2.1684043449710093e-19,1.6615384505345263,0.0065892486038446,2.1684043449710093e-19,inf,0,0,0,3,5,0,0,0.0240000002086162,320,3001
3001,1,1,4,1,faaf5b2b2491f430d901d13224ce6edd113255ed1068759c05f4d457ed9088dc,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,0.0099279340356588,0.0,0.0004578506050165,0.0004578506050165,0.0,0.0099279340356588,0.0,0,1,0.0076923072338104,0.209446940640395,13,1.661538353333106,0.0020568854655714,0.0012437402072346,0.0099279340356588,0.0004578506050165,0.0099279340356588,0.0004578506050165,0.0015489128418266,0.0052386666648089,0.0015489128418266,0,0.0099279338028281,0.0,2.3283064365386963e-10,0.0099279338028281,0,4.5795455101693686e-12,2.1684043449710093e-19,0,0,10,11,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0147226757835596,-0.0097587088821455,0.004963966901414,0.004963966901414,inf,inf,0,0,0.0004578506095961,2.1684043449710093e-19,1.6615384505345263,0.0082478218738802,2.1684043449710093e-19,inf,0,0,0,4,3,0,0,0.0240000002086162,320,3001
3001,1,1,5,1,faaf5b2b2491f430d901d13224ce6edd113255ed1068759c05f4d457ed9088dc,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,0.0097312219440937,0.0,0.0013265056768432,0.0013265056768432,0.0,0.0097312219440937,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0021018289717045,0.0013087717485586,0.0097312219440937,0.0013265056768432,0.0097312219440937,0.0013265056768432,0.0020843571983277,0.0039286036044359,0.0020843571983277,0,0.0097312224097549,0.0,4.656612873077393e-10,0.0097312224097549,0,1.3251737302974462e-09,2.1684043449710093e-19,0,0,10,11,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0160527795087546,-0.0111871683038771,0.0048656112048774,0.0048656112048774,inf,inf,0,0,0.0013265043516694,2.1684043449710093e-19,1.6615384505345263,0.0080844001022555,2.1684043449710093e-19,inf,0,0,0,5,4,0,0,0.0240000002086162,320,3001
3001,1,2,0,1,faaf5b2b2491f430d901d13224ce6edd113255ed1068759c05f4d457ed9088dc,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,0.0189995113760232,0.0359999993816018,0.0016136999474838,0.0016136999474838,0.0037384615461986,0.0189995113760232,0.0359999993816018,1,5,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0081549069927572,0.0042417335142133,0.0170004880055785,-0.0021247615987148,0.0170004880055785,0.0021247615987148,0.0017737806774675,0.0052714780904352,0.0017737806774675,0,0.0189995120745152,0.0359999993816018,6.984919309616089e-10,0.0349841988645494,0,2.2393453345988246e-10,0.0,10,3,10,11,1,1,1,1,0,0,0.0039999999571591,0.0239999992772936,0.0039999999571591,0,0.0252519161440432,0.0077598167117685,0.0174920994322747,0.0174920994322747,4.373024904904688,6.312979103624131,0,0,0.0016137001714183,0.0037384615461986,1.6615384505345263,0.0290637957872975,0.0037384615461986,7.774266346767715,1,0,0,2,2,0,0,0.006000000052154,320,3001
3001,1,2,1,1,faaf5b2b2491f430d901d13224ce6edd113255ed1068759c05f4d457ed9088dc,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,0.0209431145340204,0.0419999994337558,0.0005257844459265,0.0005257844459265,0.0020769229683881,0.0209431145340204,0.0419999994337558,1,4,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0081278348859107,0.0042702821221136,0.0210568848997354,-0.0015511385224616,0.0210568848997354,0.0015511385224616,0.0011211928213015,0.0074682170525193,0.0011211928213015,0,0.0209431145340204,0.0419999994337558,0.0,0.0328541430644691,0,4.288424173062855e-11,4.336808689942019e-19,10,1,10,11,1,1,1,1,0,0,0.0120000003371387,0.0179999992251396,0.0120000003371387,0,0.0234014499001204,0.0069743783678859,0.0164270715322345,0.0164270715322345,1.3689225892264725,1.950120770221598,0,0,0.0005257844030423,0.0020769229683881,1.6615384505345263,0.0272942109804888,0.0020769229683881,13.14165782550465,1,0,0,1,1,1,1,0.006000000052154,320,3001
3001,1,2,3,1,faaf5b2b2491f430d901d13224ce6edd113255ed1068759c05f4d457ed9088dc,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,0.0102656269446015,0.0,0.0009830292547121,0.0009830292547121,0.0,0.0102656269446015,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0022880677782357,0.0015473102257978,0.0102656269446015,0.0009830292547121,0.0102656269446015,0.0009830292547121,0.0006672680028714,0.0047042584046721,0.0006672680028714,0,0.0102656271774321,0.0,2.3283064365386963e-10,0.0102656271774321,0,2.621403940271383e-10,2.1684043449710093e-19,0,0,10,11,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0145195953082293,-0.0093867817195132,0.005132813588716,0.005132813588716,inf,inf,0,0,0.0009830295168525,2.1684043449710093e-19,1.6615384505345263,0.0085283671370778,2.1684043449710093e-19,inf,0,0,0,3,5,0,0,0.0419999994337558,320,3001
3001,1,2,4,1,faaf5b2b2491f430d901d13224ce6edd113255ed1068759c05f4d457ed9088dc,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,0.0116720683872699,0.0,0.0012874250533059,0.0012874250533059,0.0,0.0116720683872699,0.0,0,1,0.0076923072338104,0.209446940640395,13,1.661538353333106,0.002616918805783,0.0017008813891625,0.0116720683872699,0.0012874250533059,0.0116720683872699,0.0012874250533059,0.0014435508055612,0.003464437322691,0.0014435508055612,0,0.0116720679216086,0.0,4.656612873077393e-10,0.0116720679216086,0,1.8046275498256878e-10,2.1684043449710093e-19,0,0,10,11,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0149948659818619,-0.0091588320210576,0.0058360339608043,0.0058360339608043,inf,inf,0,0,0.0012874248728431,2.1684043449710093e-19,1.6615384505345263,0.0096967948245017,2.1684043449710093e-19,inf,0,0,0,4,3,0,0,0.0419999994337558,320,3001
3001,1,2,5,1,faaf5b2b2491f430d901d13224ce6edd113255ed1068759c05f4d457ed9088dc,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,0.0104588624089956,0.0,0.0011701761977747,0.0011701761977747,0.0,0.0104588624089956,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0024021207410529,0.0015897018085481,0.0104588624089956,0.0011701761977747,0.0104588624089956,0.0011701761977747,0.0012013557134196,0.0047345398925244,0.0012013557134196,0,0.0104588624089956,0.0,0.0,0.0104588624089956,0,1.1582956902650432e-10,2.1684043449710093e-19,0,0,10,11,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0150583384092897,-0.0098289072047919,0.0052294312044978,0.0052294312044978,inf,inf,0,0,0.0011701763136042,2.1684043449710093e-19,1.6615384505345263,0.0086889010206981,2.1684043449710093e-19,inf,0,0,0,5,4,0,0,0.0419999994337558,320,3001
3001,2,0,1,2,7c4873a616ddabf98c34920836aab06b4a014087c1d0bad5dbb86520f6b7f374,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,0.0203326903283596,0.0240000020712614,0.0022446392104029,0.0022446392104029,-1.2895235573795458e-10,0.0203326903283596,0.0240000020712614,1,3,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0013867292983366,0.0009848787807501,0.0036673117429018,0.0022446393393553,0.0036673117429018,0.0022446393393553,0.0019291676580905,0.0037893848493695,0.0019291676580905,0,0.0203326903283596,0.0240000020712614,0.0,0.0060575529932975,0,2.5652566928296983e-09,1.734723475976807e-18,10,11,10,11,1,1,1,1,1,1,0.0120000019669532,0.0120000001043081,0.0120000001043081,0,0.0047134719789028,-0.001684695482254,0.0030287764966487,0.0030287764966487,0.2523980391934684,0.3927893281609748,1,0,0.0022446366451462,-1.2895235747267808e-10,1.6615384505345263,0.0050324286072572,1.2895235747267808e-10,39025487.44270511,0,0,0,2,2,0,0,0.0179999975953251,320,3001
3001,2,0,2,2,7c4873a616ddabf98c34920836aab06b4a014087c1d0bad5dbb86520f6b7f374,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,0.0213914904743433,0.0419999996665865,0.0022938214242458,0.0022938214242458,0.0020769227749596,0.0213914904743433,0.0419999996665865,1,4,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0079975333254392,0.0042405650102307,0.0206085091922432,0.0002168986492861,0.0206085091922432,0.0002168986492861,0.0016683131689205,0.0043683475814759,0.0016683131689205,0,0.0213914904743433,0.0419999996665865,0.0,0.0323442390654236,0,1.0611382657982338e-09,0.0,10,4,10,11,1,1,1,1,0,0,0.0120000019669532,0.0179999975953251,0.0120000019669532,0,0.026893368223682,0.0107212486909702,0.0161721195327118,0.0161721195327118,1.3476764068246063,2.241113651293017,0,0,0.0022938203631075,0.0020769227749596,1.6615384505345263,0.0268705984302411,0.0020769227749596,12.937697421495743,1,0,0,1,1,1,1,0.0179999975953251,320,3001
3001,2,0,3,2,7c4873a616ddabf98c34920836aab06b4a014087c1d0bad5dbb86520f6b7f374,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,0.0079806316643953,0.0,-0.0037838036660104,-0.0037838036660104,0.0,0.0079806316643953,0.0,0,1,0.9076923131942748,0.2094469155167731,13,1.661538461366525,0.0018331916530807,0.0012893431197256,0.0079806316643953,-0.0037838036660104,0.0079806316643953,0.0037838036660104,0.0029347883537411,0.0031193103641271,0.0029347883537411,0,0.0079806316643953,0.0,0.0,0.0079806316643953,0,3.3994252551794446e-10,6.938893903907228e-18,0,0,8,11,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0054097604006528,-0.0014194445684552,0.0039903158321976,0.0039903158321976,inf,inf,0,0,-0.0037838033260679,-6.938893903907228e-18,1.6615384522538923,0.0066300631918339,6.938893903907228e-18,inf,0,0,0,3,3,0,0,0.0419999996665865,320,3001
3001,2,0,4,2,7c4873a616ddabf98c34920836aab06b4a014087c1d0bad5dbb86520f6b7f374,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,0.0076939295977354,0.0,0.001783849322237,0.001783849322237,0.0,0.0076939295977354,0.0,0,1,0.0076923072338104,0.209446940640395,13,1.661538353333106,0.0018256094208801,0.0012627084623779,0.0076939295977354,0.001783849322237,0.0076939295977354,0.001783849322237,0.0020764474757015,0.0029692887328565,0.0020764474757015,0,0.0076939295977354,0.0,0.0,0.0076939295977354,0,4.191674623718611e-09,1.734723475976807e-18,0,0,8,11,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0058308411389589,-0.0019838763400912,0.0038469647988677,0.0038469647988677,inf,inf,0,0,0.0017838535139116,-1.734723475976807e-18,1.6615384505345263,0.0063918799311715,1.734723475976807e-18,inf,0,0,0,4,4,0,0,0.0419999996665865,320,3001
3001,2,0,5,2,7c4873a616ddabf98c34920836aab06b4a014087c1d0bad5dbb86520f6b7f374,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,0.0071587655693292,0.0,-0.0007309091161005,-0.0007309091161005,0.0,0.0071587655693292,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0016920425947162,0.0012014659022438,0.0071587655693292,-0.0007309091161005,0.0071587655693292,0.0007309091161005,0.002315507736057,0.0041731605306267,0.002315507736057,0,0.0071587655693292,0.0,0.0,0.0071587655693292,0,2.522098065116385e-09,1.734723475976807e-18,0,0,8,11,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0065770279616117,-0.0029976451769471,0.0035793827846646,0.0035793827846646,inf,inf,0,0,-0.0007309065940024,-1.734723475976807e-18,1.6615384505345263,0.0059472821259016,1.734723475976807e-18,inf,0,0,0,5,5,0,0,0.0419999996665865,320,3001
3001,2,1,0,2,7c4873a616ddabf98c34920836aab06b4a014087c1d0bad5dbb86520f6b7f374,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,0.0171102471649646,0.0120000001043081,-0.0007295957184396,-0.0007295957184396,-3.223808893448865e-11,0.0171102471649646,0.0120000001043081,1,3,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0013566437001769,0.0010006067056495,0.0051102470606565,-0.0007295956862015,0.0051102470606565,0.0007295956862015,0.0010811785468831,0.00434485450387,0.0010811785468831,0,0.0171102480962872,0.0120000001043081,9.313225746154783e-10,0.0055672249291092,0,1.5546301962779396e-10,2.1684043449710093e-19,10,11,10,11,1,1,1,1,1,1,0.0060000002849847,0.0059999998193234,0.0059999998193234,0,0.009666085243225,-0.0068824727786704,0.0027836124645546,0.0027836124645546,0.4639354247294789,1.611014255716274,1,0,-0.0007295958739026,-3.2238088717648217e-11,1.6615384505345263,0.0046250791412446,3.2238088717648217e-11,143466294.84621814,1,0,0,2,2,0,0,0.0120000001043081,320,3001
3001,2,1,2,2,7c4873a616ddabf98c34920836aab06b4a014087c1d0bad5dbb86520f6b7f374,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,0.0183246061205863,0.0240000002086162,0.0007601421675644,0.0007601421675644,-3.223808893448865e-11,0.0183246061205863,0.0240000002086162,1,3,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0013291429278895,0.0009061339112913,0.0056753940880298,0.0007601421998025,0.0056753940880298,0.0007601421998025,0.0014310394180938,0.004542457871139,0.0014310394180938,0,0.0183246056549251,0.0240000002086162,4.656612873077393e-10,0.0056753945536911,0,1.660067487120609e-10,1.0842021724855044e-19,10,11,10,11,1,1,1,1,1,1,0.0120000003371387,0.0119999998714774,0.0119999998714774,0,0.0095813334919512,-0.0067436362151056,0.0028376972768455,0.0028376972768455,0.2364747756031589,0.7984444662141098,1,0,0.0007601423335712,-3.2238088826068434e-11,1.6615384505345263,0.004714943136456,3.2238088826068434e-11,146253804.37079236,0,0,0,1,1,1,1,0.0120000001043081,320,3001
3001,2,1,3,2,7c4873a616ddabf98c34920836aab06b4a014087c1d0bad5dbb86520f6b7f374,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,0.0042254100553691,0.0,-0.0021108884830027,-0.0021108884830027,0.0,0.0042254100553691,0.0,0,1,0.9076923131942748,0.2094469155167731,13,1.661538461366525,0.00123669901091,0.0010018794433649,0.0042254100553691,-0.0021108884830027,0.0042254100553691,0.0021108884830027,0.0019558176863938,0.0036612094845622,0.0019558176863938,0,0.0042254101717844,0.0,1.1641532182693479e-10,0.0042254101717844,0,1.0282880710116292e-10,4.336808689942019e-19,0,0,8,11,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0079629772808402,-0.005850272194948,0.0021127050858922,0.0021127050858922,inf,inf,0,0,-0.0021108885858315,-4.336808689942019e-19,1.6615384522538923,0.0035103407384823,4.336808689942019e-19,inf,0,0,0,3,5,0,0,0.0240000002086162,320,3001
3001,2,1,4,2,7c4873a616ddabf98c34920836aab06b4a014087c1d0bad5dbb86520f6b7f374,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,0.0062650125473737,0.0,0.0005345517420209,0.0005345517420209,0.0,0.0062650125473737,0.0,0,1,0.0076923072338104,0.209446940640395,13,1.661538353333106,0.0014787194333509,0.0009976293335079,0.0062650125473737,0.0005345517420209,0.0062650125473737,0.0005345517420209,0.0013024414656683,0.003288208739832,0.0013024414656683,0,0.0062650123145431,0.0,2.3283064365386963e-10,0.0062650123145431,0,4.3248588000796557e-10,2.1684043449710093e-19,0,0,12,11,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0105542938690632,-0.0074217877117916,0.0031325061572715,0.0031325061572715,inf,inf,0,0,0.0005345513095351,2.1684043449710093e-19,1.6615384505345263,0.0052047794268428,2.1684043449710093e-19,inf,0,0,0,4,4,0,0,0.0240000002086162,320,3001
3001,2,1,5,2,7c4873a616ddabf98c34920836aab06b4a014087c1d0bad5dbb86520f6b7f374,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,0.006404728628695,0.0,0.0002871936012525,0.0002871936012525,0.0,0.006404728628695,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0016208986856278,0.0012022691156119,0.006404728628695,0.0002871936012525,0.006404728628695,0.0002871936012525,0.0022782301530241,0.0025560115464031,0.0022782301530241,0,0.0064047283958643,0.0,2.3283064365386963e-10,0.0064047283958643,0,2.197348529259929e-10,1.0842021724855044e-19,0,0,10,11,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0113417988177388,-0.0081394346198067,0.0032023641979321,0.0032023641979321,inf,inf,0,0,0.0002871938209873,1.0842021724855044e-19,1.6615384505345263,0.0053208512474794,1.0842021724855044e-19,inf,0,0,0,5,3,0,0,0.0240000002086162,320,3001
3001,2,2,0,2,7c4873a616ddabf98c34920836aab06b4a014087c1d0bad5dbb86520f6b7f374,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,0.0173205621540546,0.0120000001043081,-0.0009184757363982,-0.0009184757363982,-3.223808893448865e-11,0.0173205621540546,0.0120000001043081,1,3,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0013037279255588,0.000925605474646,0.0053205620497465,-0.0009184757041601,0.0053205620497465,0.0009184757041601,0.0016970145516097,0.0062954039312899,0.0016970145516097,0,0.0173205614555627,0.0120000001043081,6.984919309616089e-10,0.0053205613512545,0,1.9898724118103115e-10,2.1684043449710093e-19,10,11,10,11,1,1,1,1,1,1,0.0060000002849847,0.0059999998193234,0.0059999998193234,0,0.0108899269253015,-0.0082296462496742,0.0026602806756272,0.0026602806756272,0.4433801259559493,1.814987875537892,1,0,-0.0009184759353854,-3.2238088717648217e-11,1.6615384505345263,0.0044201586317687,3.2238088717648217e-11,137109822.80872527,1,0,0,2,2,0,0,0.0299999993294477,320,3001
3001,2,2,1,2,7c4873a616ddabf98c34920836aab06b4a014087c1d0bad5dbb86520f6b7f374,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,0.0194909777492284,0.0419999994337558,0.00109342567157,0.00109342567157,0.0020769229683881,0.0194909777492284,0.0419999994337558,1,4,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.008291979747318,0.0043669487501235,0.0225090216845273,-0.0009834972968181,0.0225090216845273,0.0009834972968181,0.0017093186033889,0.0085451649501919,0.0017093186033889,0,0.0194909780984744,0.0419999994337558,3.4924596548080444e-10,0.0339632836403325,0,7.783126313581912e-11,4.336808689942019e-19,10,1,10,11,1,1,1,1,0,0,0.0120000003371387,0.0179999992251396,0.0120000003371387,0,0.0210762401111423,0.0040945982909761,0.0169816418201662,0.0169816418201662,1.4151367785890654,1.7563532932506336,0,0,0.0010934257494012,0.0020769229683881,1.6615384505345263,0.0282156508374113,0.0020769229683881,13.585314076096184,1,0,0,1,1,1,1,0.0299999993294477,320,3001
3001,2,2,3,2,7c4873a616ddabf98c34920836aab06b4a014087c1d0bad5dbb86520f6b7f374,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,0.0091308690607547,0.0,-0.0050584306009113,-0.0050584306009113,0.0,0.0091308690607547,0.0,0,1,0.9076923131942748,0.2094469155167731,13,1.661538461366525,0.0019879833442289,0.0012918181177338,0.0091308690607547,-0.0050584306009113,0.0091308690607547,0.0050584306009113,0.0028439546003937,0.0049893404357135,0.0028439546003937,0,0.0091308690607547,0.0,0.0,0.0091308690607547,0,3.5781109412186263e-10,4.336808689942019e-19,0,0,10,11,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0118837326299399,-0.0073182980995625,0.0045654345303773,0.0045654345303773,inf,inf,0,0,-0.0050584302431002,-4.336808689942019e-19,1.6615384522538923,0.0075856450234697,4.336808689942019e-19,inf,0,0,0,3,5,0,0,0.0419999994337558,320,3001
3001,2,2,4,2,7c4873a616ddabf98c34920836aab06b4a014087c1d0bad5dbb86520f6b7f374,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,0.0104827787727117,0.0,0.0009743606788106,0.0009743606788106,0.0,0.0104827787727117,0.0,0,1,0.0076923072338104,0.209446940640395,13,1.661538353333106,0.0022261627933675,0.0013110566355243,0.0104827787727117,0.0009743606788106,0.0104827787727117,0.0009743606788106,0.0011168544879183,0.004172752611339,0.0011168544879183,0,0.010482779238373,0.0,4.656612873077393e-10,0.010482779238373,0,3.2256530779761755e-10,2.1684043449710093e-19,0,0,10,11,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0141849655192345,-0.008943575900048,0.0052413896191865,0.0052413896191865,inf,inf,0,0,0.0009743603562453,2.1684043449710093e-19,1.6615384505345263,0.0087087703865109,2.1684043449710093e-19,inf,0,0,0,4,3,0,0,0.0419999994337558,320,3001
3001,2,2,5,2,7c4873a616ddabf98c34920836aab06b4a014087c1d0bad5dbb86520f6b7f374,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,0.0101694818586111,0.0,0.0004032925644423,0.0004032925644423,0.0,0.0101694818586111,0.0,0,1,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0022066661454862,0.0013120994357579,0.0101694818586111,0.0004032925644423,0.0101694818586111,0.0004032925644423,0.0013689661864191,0.0049769692122936,0.0013689661864191,0,0.0101694823242723,0.0,4.656612873077393e-10,0.0101694823242723,0,3.586331333901155e-10,1.0842021724855044e-19,0,0,10,11,13,13,0,1,1,1,0.0,0.0,0.0,1,0.0142566810827702,-0.009171939920634,0.0050847411621361,0.0050847411621361,inf,inf,0,0,0.0004032922058092,1.0842021724855044e-19,1.6615384505345263,0.0084484929519049,1.0842021724855044e-19,inf,0,0,0,5,4,0,0,0.0419999994337558,320,3001
3001,3,0,1,3,7e7368b32d2c078c1c5c08153b2eec23cc98bc41341eeed55807a2c5f0a20f3c,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,0.0281147211790084,0.0240000039339065,0.0042635281570255,0.0042635281570255,1.3877787807814457e-17,0.0281147211790084,0.0240000039339065,1,3,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0076227330022424,0.0067635503481831,0.0041147172451019,0.0042635281570255,0.0041147172451019,0.0042635281570255,0.0087434034794569,0.0100389411672949,0.0087434034794569,0,0.0281147211790084,0.0240000039339065,0.0,0.0280235074460506,0,4.792309375722947e-09,6.938893903907228e-18,10,11,3,11,1,1,1,0,1,0,0.0120000019669532,0.0120000019669532,0.0120000019669532,0,0.1492935977876186,-0.1352818440645933,0.0140117537230253,0.0140117537230253,1.1676459521933575,12.441131109707918,0,0,0.0042635233647162,6.938893903907228e-18,1.6615384505345263,0.0232810675702268,6.938893903907228e-18,inf,0,0,0,1,2,1,0,0.0,320,3001
3001,3,0,2,3,7e7368b32d2c078c1c5c08153b2eec23cc98bc41341eeed55807a2c5f0a20f3c,91ee5ab5a7de78acc4f74ed6b5b83f62d78ad688c62839bcf4c5ce214c2e6e02,0.032416459172964,0.0240000039339065,0.0014805014943704,0.0014805014943704,0.0,0.032416459172964,0.0240000039339065,1,3,0.9076921939849854,0.209446940640395,13,1.661538353333106,0.0076591829295137,0.0064008241221749,0.0084164552390575,0.0014805014943704,0.0084164552390575,0.0014805014943704,0.0055542737245559,0.010580014437437,0.0055542737245559,0,0.032416459172964,0.0240000039339065,0.0,0.0289344638586044,0,6.462795770767471e-09,0.0,10,11,3,11,1,1,1,0,1,0,0.0120000019669532,0.0120000019669532,0.0120000019669532,0,0.1503871269524097,-0.1359198950231075,0.0144672319293022,0.0144672319293022,1.2056024631615416,12.53225852517023,0,0,0.0014804950315746,0.0,1.6615384505345263,0.0240378621233364,0.0,inf,0,0,0,2,1,0,1,0.0,320,3001
